学校名称,专业名称,最高分,最低分,平均分
吉林农业大学,电子信息科学与技术,569,555,
吉林农业大学,环境科学,575,561,
吉林农业大学,应用心理学,557,543,
吉林农业大学,机械设计制造及自动化,566,,
吉林农业大学,自动化,554,542,
吉林农业大学,计算机科学与技术,554,542,
吉林农业大学,环境工程,548,537,
吉林农业大学,制药工程,562,565,
吉林农业大学,食品科学与工程,570,570,
吉林农业大学,轻化工程,550,538,
北华大学,机械设计制造及自动化,584,566,
北华大学,材料成型及控制工程,584,566,
北华大学,工业设计,584,566,
北华大学,测控技术与仪器,569,561,
北华大学,电气工程及其自动化,573,564,
北华大学,自动化,564,564,
北华大学,通信工程,570,568,
北华大学,计算机科学与技术,556,547,
北华大学,土木工程,563,552,
北华大学,食品科学与工程,568,553,
北华大学,园艺,549,548,
北华大学,临床医学,586,579,
北华大学,医学影像学,547,547,
黑龙江大学,建筑学,586,559,
黑龙江大学,土木工程,592,565,
黑龙江大学,水利水电工程,585,559,
黑龙江大学,水文与水资源工程,571,559,
黑龙江大学,化学工程与工艺,578,562,
黑龙江大学,制药工程(化学制药),584,566,
黑龙江大学,食品科学与工程,586,579,
黑龙江大学,生物工程,601,555,
黑龙江大学,农业水利工程,559,555,
黑龙江大学,水土保持与流域治理,573,559,
黑龙江大学,农业资源与环境,573,561,
黑龙江大学,信息管理与信息系统,584,568,
黑龙江大学,工商管理,571,,
黑龙江大学,市场营销,582,567,
黑龙江大学,会计学,608,581,
黑龙江大学,人力资源管理,584,571,
黑龙江大学,旅游管理,572,559,
黑龙江大学,电子商务,589,565,
黑龙江大学,行政管理,569,561,
黑龙江大学,公共事业管理,562,560,
黑龙江大学,图书馆学,573,560,
黑龙江大学,档案学,575,561,
通化师范学院,护理学,553,553,
通化师范学院,市场营销,545,545,
通化师范学院,数学与应用数学,568,549,
吉林师范大学,国际经济与贸易,547,547,
吉林师范大学,生物技术,536,536,
吉林师范大学,地理信息系统,648,648,
吉林师范大学,统计学,549,549,
吉林师范大学,电子信息工程,530,530,
吉林师范大学,通信工程,530,530,
吉林师范大学,环境工程,535,535,
吉林师范大学,人力资源管理,537,537,
黑龙江大学,经济学,586,574,
黑龙江大学,国际经济与贸易,608,605,
黑龙江大学,金融学,625,612,
黑龙江大学,保险,603,599,
黑龙江大学,税务,647,634,
黑龙江大学,统计学,583,570,
黑龙江大学,计算机科学与技术,600,587,
黑龙江大学,信息管理与信息系统,584,568,
黑龙江大学,工商管理类,584,571,
黑龙江大学,会计学,633,629,
黑龙江大学,财务管理,611,609,
黑龙江大学,人力资源管理,584,571,
黑龙江大学,审计学,628,618,
黑龙江大学,电子商务,596,596,
黑龙江大学,国际商务,588,588,
黑龙江大学,劳动与社会保障,598,591,
黑龙江大学,经济学,586,574,
黑龙江大学,社会学,566,560,
黑龙江大学,社会工作,562,559,
黑龙江大学,教育学,562,561,
黑龙江大学,朝鲜语,587,574,
黑龙江大学,编辑出版,588,569,
黑龙江大学,数学与应用数学,588,563,
黑龙江大学,物理学,585,559,
黑龙江大学,应用物理学,576,559,
黑龙江大学,应用化学,585,568,
黑龙江大学,国际经济与贸易,597,584,
黑龙江大学,金融学,587,580,
黑龙江大学,法学,577,574,
黑龙江大学,英语,586,576,
黑龙江大学,俄语,582,574,
黑龙江大学,日语,610,578,
哈尔滨理工大学,应用物理学,587,573,
哈尔滨理工大学,光信息科学与技术,554,586,
哈尔滨理工大学,材料物理,556,572,
哈尔滨理工大学,材料化学,586,572,
哈尔滨理工大学,无机非金属材料工程,587,575,
哈尔滨理工大学,工业设计,591,572,
哈尔滨理工大学,电子信息科学与技术,587,576,
哈尔滨理工大学,材料化学,581,563,
哈尔滨理工大学,环境科学,584,565,
哈尔滨理工大学,制药工程(生物制药),585,567,
哈尔滨理工大学,机械设计制造及自动化(电气),585,577,
哈尔滨理工大学,农业资源与环境(种子科学与工程),570,560,
哈尔滨理工大学,电子科学与技术,587,577,
哈尔滨理工大学,软件工程,600,526,
哈尔滨理工大学,集成电路设计与集成系统,615,526,
哈尔滨理工大学,热能与动力工程,592,579,
哈尔滨理工大学,软件工程,586,586,
哈尔滨理工大学,集成电路设计与集成系统,587,548,
哈尔滨理工大学,环境工程,587,572,
哈尔滨理工大学,安全工程,586,572,
哈尔滨理工大学,制药工程,586,575,
哈尔滨理工大学,工程力学,591,573,
哈尔滨理工大学,工商管理,586,578,
哈尔滨理工大学,市场营销,572,569,
哈尔滨理工大学,会计学,587,578,
哈尔滨理工大学,人力资源管理,584,581,
哈尔滨理工大学,旅游管理,580,572,
黑龙江科技学院,国际经济与贸易,573,547,
黑龙江科技学院,社会工作,533,526,
黑龙江科技学院,英语,546,556,
黑龙江科技学院,安全工程(定向),562,528,
黑龙江科技学院,采矿工程(定向),571,527,
黑龙江科技学院,电气工程及其自动化(定向),572,527,
黑龙江科技学院,机械设计制造及自动化(定向),570,529,
黑龙江科技学院,矿物加工工程(定向),569,528,
黑龙江科技学院,土木工程(定向),575,526,
黑龙江科技学院,应用化学,575,526,
黑龙江科技学院,数学与应用数学,573,543,
黑龙江科技学院,信息与计算科学,551,508,
黑龙江科技学院,资源环境与城乡规划管理,585,571,
黑龙江科技学院,采矿工程,585,571,
黑龙江科技学院,矿物加工工程,547,540,
黑龙江科技学院,金属材料工程,547,554,
黑龙江科技学院,机械设计制造及自动化,565,564,
黑龙江科技学院,工业设计,565,529,
黑龙江科技学院,测控技术与仪器,550,530,
黑龙江科技学院,电气工程及其自动化,579,559,
黑龙江科技学院,自动化,579,559,
黑龙江科技学院,电子信息工程,573,540,
黑龙江科技学院,通信工程,571,527,
黑龙江科技学院,计算机科学与技术,571,527,
佳木斯大学,英语(师范类),583,547,
佳木斯大学,数学与应用数学,584,527,
佳木斯大学,物理学,578,529,
佳木斯大学,化学,569,530,
佳木斯大学,生物技术,571,527,
佳木斯大学,地理科学,569,530,
佳木斯大学,金属材料工程,575,528,
佳木斯大学,无机非金属材料工程,569,559,
佳木斯大学,工业设计,580,527,
佳木斯大学,热能与动力工程,568,526,
佳木斯大学,电气工程及其自动化,571,527,
佳木斯大学,自动化,567,527,
佳木斯大学,电子信息工程,526,542,
佳木斯大学,通信工程,571,530,
佳木斯大学,计算机科学与技术,571,527,
佳木斯大学,建筑学,583,526,
佳木斯大学,土木工程,586,530,
佳木斯大学,交通运输,570,531,
佳木斯大学,包装工程,568,527,
佳木斯大学,农业机械化及其自动化,576,527,
佳木斯大学,园林,565,526,
佳木斯大学,临床医学,600,526,
佳木斯大学,康复治疗学,561,531,
佳木斯大学,口腔修复工艺学,567,539,
佳木斯大学,护理学,575,528,
佳木斯大学,药学,580,526,
佳木斯大学,市场营销,526,,
佳木斯大学,旅游管理,559,528,
黑龙江八一农大,国际经济与贸易,560,538,
黑龙江八一农大,信息与计算科学,579,523,
黑龙江八一农大,生物科学,571,526,
黑龙江八一农大,生物技术,561,530,
黑龙江八一农大,机械设计制造及自动化,568,562,
黑龙江八一农大,工业设计,538,537,
黑龙江八一农大,过程装备与自动化,574,536,
黑龙江八一农大,电子信息工程,548,532,
黑龙江八一农大,通信工程,560,526,
黑龙江八一农大,建筑环境与设备工程,565,527,
黑龙江八一农大,制药工程,571,538,
黑龙江八一农大,交通运输,577,526,
黑龙江八一农大,食品科学与工程,582,536,
黑龙江八一农大,包装工程,569,526,
黑龙江八一农大,食品质量与安全,563,527,
黑龙江八一农大,生物工程,570,526,
黑龙江八一农大,农业机械化及其自动化,569,526,
黑龙江八一农大,农业电气化及自动化,575,526,
黑龙江八一农大,农学,583,526,
黑龙江八一农大,园艺,547,527,
黑龙江八一农大,植物保护,574,526,
黑龙江八一农大,草业科学,561,527,
黑龙江八一农大,园林,569,530,
黑龙江八一农大,水土保持与荒漠治理,567,529,
黑龙江八一农大,农业资源与环境,568,527,
黑龙江八一农大,动物科学,576,529,
黑龙江八一农大,动物医学,569,526,
黑龙江八一农大,会计学,567,552,
黑龙江八一农大,物流管理,562,528,
黑龙江八一农大,公共事业管理,550,530,
黑龙江八一农大,农林经济管理,564,529,
东北农业大学,经济学类,587,558,
东北农业大学,国际经济与贸易,538,494,
东北农业大学,社会工作,555,551,
东北农业大学,生物技术,562,525,
东北农业大学,食品科学与工程,562,525,
东北农业大学,中西医临床医学,586,589,
东北农业大学,药学,583,547,
东北农业大学,中药学,583,550,
东北农业大学,中药资源与开发,539,527,
东北农业大学,公共事业管理,550,538,
哈尔滨师范大学,生物技术,583,540,
哈尔滨师范大学,资源环境与城乡规划管理,581,526,
哈尔滨师范大学,公共事业管理,572,530,
哈尔滨师范大学,国际经济与贸易,561,539,
哈尔滨师范大学,社会工作,541,541,
哈尔滨师范大学,政治学与行政学,530,526,
哈尔滨师范大学,教育学,557,532,
哈尔滨师范大学,教育技术学,553,529,
哈尔滨师范大学,英语,587,559,
哈尔滨师范大学,日语,586,552,
哈尔滨师范大学,新闻学,569,528,
哈尔滨师范大学,广播电视新闻学,558,526,
哈尔滨师范大学,数学与应用数学,565,526,
哈尔滨师范大学,信息与计算科学,575,529,
齐齐哈尔大学,物理学,563,537,
齐齐哈尔大学,化学,585,541,
齐齐哈尔大学,应用化学,572,533,
齐齐哈尔大学,生物科学,562,546,
齐齐哈尔大学,生物技术,570,526,
齐齐哈尔大学,地理科学,543,529,
齐齐哈尔大学,资源环境与城乡规划管理,558,527,
齐齐哈尔大学,应用心理学,557,531,
齐齐哈尔大学,化学工程与工艺,577,542,
齐齐哈尔大学,机械类,571,536,
齐齐哈尔大学,通信工程(含唯软安全与技术),571,526,
齐齐哈尔大学,电子信息工程,564,536,
齐齐哈尔大学,数学与应用数学(师范类),587,585,
齐齐哈尔大学,生物科学(师范类),562,546,
齐齐哈尔大学,物理学(师范类),563,537,
齐齐哈尔大学,无机非金属材料工程,573,526,
齐齐哈尔大学,机械设计制造及自动化,571,536,
齐齐哈尔大学,过程装备与控制工程,573,516,
齐齐哈尔大学,自动化,579,562,
齐齐哈尔大学,通信工程,573,519,
齐齐哈尔大学,计算机科学与技术,577,526,
齐齐哈尔大学,环境工程,567,548,
齐齐哈尔大学,制药工程,578,532,
齐齐哈尔大学,食品科学与工程,569,532,
齐齐哈尔大学,轻化工程,568,531,
齐齐哈尔大学,纺织工程,564,526,
齐齐哈尔大学,食品质量与安全,556,529,
齐齐哈尔大学,生物技术,583,550,
齐齐哈尔大学,园林,566,531,
齐齐哈尔大学,信息管理与信息系统,577,528,
齐齐哈尔大学,工商管理,567,541,
齐齐哈尔大学,市场营销,564,527,
齐齐哈尔大学,财务管理,575,537,
牡丹江师范学院,数学与应用数学(师范),573,534,
牡丹江师范学院,物理学(师范),580,526,
牡丹江师范学院,化学(师范),562,528,
牡丹江师范学院,生物科学(师范),557,,
牡丹江师范学院,计算机科学与技术(师范),568,526,
牡丹江师范学院,英语(师范),577,555,
牡丹江师范学院,心理学(师范),561,526,
牡丹江师范学院,电子信息工程,576,519,
牡丹江师范学院,应用化学,568,526,
牡丹江师范学院,生物技术,577,526,
牡丹江师范学院,园林,519,551,
牡丹江师范学院,市场营销,559,526,
牡丹江师范学院,计算机科学与技术(网络),572,526,
牡丹江师范学院,计算机科学与技术(应用软件),557,526,
牡丹江师范学院,英语(商务英语),558,526,
牡丹江师范学院,英语(国际经济法),551,522,
牡丹江师范学院,英语(翻译),552,526,
牡丹江师范学院,小学教育,545,530,
哈尔滨学院,会计学(注册会计方向),580,540,
哈尔滨学院,英语,571,526,
哈尔滨学院,食品科学与工程(制冷空调方向),566,526,
哈尔滨学院,俄语,547,527,
哈尔滨学院,数学与应用数学,574,526,
哈尔滨学院,物理学,548,526,
哈尔滨学院,化学,576,527,
哈尔滨学院,生物科学,575,526,
哈尔滨学院,地理科学,579,527,
哈尔滨学院,心理学,550,,
哈尔滨学院,电子信息工程,613,532,
哈尔滨学院,计算机科学与技术,574,527,
哈尔滨学院,软件工程,572,526,
哈尔滨学院,土木工程,567,529,
哈尔滨学院,食品科学与工程,573,526,
哈尔滨学院,会计学,534,534,
哈尔滨学院,财务管理(理财),574,526,
哈尔滨学院,财务管理(资产托拍),573,527,
大庆师范学院,英语,575,534,
大庆师范学院,数学与应用数学,576,561,
大庆师范学院,物理学,578,561,
大庆师范学院,化学,566,520,
大庆师范学院,计算机科学与技术,568,516,
大庆师范学院,英语(国际经济方向),564,526,
大庆师范学院,生物科学,571,517,
大庆师范学院,小学教育(英才班),552,516,
大庆师范学院,数学与英语数学(师范类),562,516,
大庆师范学院,市场营销,564,532,
大庆师范学院,科学教育,566,516,
大庆师范学院,俄语(商务俄语),555,555,
大庆师范学院,化学工程与工艺,560,516,
大庆师范学院,计算机科学与技术(网络),568,516,
大庆师范学院,计算机科学与技术(软件工程),573,517,
绥化学院,物理学,532,516,
绥化学院,化学,533,516,
绥化学院,地理科学,548,516,
绥化学院,俄语与英语辅修,541,519,
绥化学院,计算机科学与技术(校保),546,516,
绥化学院,英语,562,516,
绥化学院,数学与应用数学,532,516,
绥化学院,信息与计算科学,547,516,
绥化学院,应用化学,538,516,
绥化学院,电子信息工程,569,516,
绥化学院,计算机科学与技术,545,516,
哈尔滨商业大学,经济学,563,,
哈尔滨商业大学,财政学,559,,
哈尔滨商业大学,金融工程,587,562,
哈尔滨商业大学,社会工作,561,546,
哈尔滨商业大学,英语,586,565,
哈尔滨商业大学,新闻学,570,549,
哈尔滨商业大学,统计学,549,526,
哈尔滨商业大学,机械设计制造及自动化,560,526,
哈尔滨商业大学,电子信息工程,555,,
哈尔滨商业大学,计算机科学与技术,548,,
哈尔滨商业大学,土木工程,552,,
哈尔滨商业大学,遥感与测绘工程,547,526,
哈尔滨商业大学,环境工程,549,,
哈尔滨商业大学,制药工程,562,,
哈尔滨商业大学,食品科学与工程,566,526,
哈尔滨商业大学,包装工程,546,526,
哈尔滨商业大学,印刷工程,556,,
哈尔滨商业大学,食品质量与安全,560,526,
哈尔滨商业大学,生物工程,555,526,
哈尔滨商业大学,药学,550,526,
哈尔滨商业大学,信息管理与信息系统,549,526,
哈尔滨商业大学,工业工程,546,,
哈尔滨商业大学,工程管理,552,,
哈尔滨商业大学,市场营销,559,526,
哈尔滨商业大学,财务管理,577,526,
哈尔滨商业大学,人力资源管理,553,526,
哈尔滨商业大学,旅游管理,549,526,
哈尔滨商业大学,商品学,553,526,
哈尔滨商业大学,电子商务,551,526,
哈尔滨商业大学,物流管理,568,526,
上海海事大学,经济学类,629,627,
上海海事大学,电气工程及其自动化,626,624,
上海海事大学,自动化,623,622,
上海海事大学,通信工程,630,620,
上海海事大学,计算机科学与技术,623,622,
上海海事大学,信息管理与信息系统,624,619,
上海海事大学,工业工程,619,619,
上海应用技术学院,食品科学与工程,572,572,
上海应用技术学院,染化工程,572,557,
上海水产学院,信息与计算科学,586,575,
上海水产学院,水族科学与技术,606,606,
上海水产学院,信息管理与信息系统,585,576,
江苏科技大学,信息与计算科学,582,581,
江苏科技大学,应用化学,586,581,
江苏科技大学,电子信息科学与技术,587,582,
江苏科技大学,统计学,580,580,
江苏科技大学,金属材料与工程,586,584,
江苏科技大学,焊接技术与工程,597,586,
江苏科技大学,机械设计制造及自动化,593,591,
江苏科技大学,材料成型及控制工程,585,580,
江苏科技大学,工业设计,587,582,
江苏科技大学,测控技术与仪器,586,585,
江苏科技大学,热能与动力工程,601,597,
江苏科技大学,电气工程及其自动化,594,590,
江苏科技大学,电子信息工程,590,589,
江苏科技大学,计算机科学与技术,581,583,
江苏科技大学,船舶与海洋工程,609,602,
江苏科技大学,生物工程,587,584,
江苏科技大学,信息管理与信息系统,585,581,
江苏科技大学,工业工程,583,581,
南京工业大学,材料化学,624,616,
南京工业大学,自动化,614,614,
南京工业大学,测绘工程,610,610,
江苏工业学院,高分子材料与工程,575,575,
江苏工业学院,材料成型及控制工程,571,557,
江苏工业学院,环境工程,558,551,
江苏工业学院,制药工程,567,564,
南京邮电大学,通信工程,633,633,
南京邮电大学,广播电视工程,622,621,
南京邮电大学,工商管理,629,628,
南京林业大学,机械设计制造及自动化,578,577,
南京林业大学,过程装备与控制工程,599,551,
南京林业大学,热能与动力工程,585,574,
南京林业大学,土木工程,575,575,
南京林业大学,化学工程与工艺,573,573,
南京林业大学,生物工程,573,572,
南京林业大学,森林工程,593,576,
南京林业大学,木材科学与工程,585,585,
南京林业大学,林产化工,587,582,
南京林业大学,林学,582,578,
南通大学,应用化学,575,575,
南通大学,地理学,561,559,
南通大学,资源环境与城乡规划管理,575,573,
南通大学,纺织工程,565,563,
南通大学,服装设计与工程,601,597,
南通大学,医学检验,583,583,
南通大学,药学,580,579,
南京财经大学,金融学,627,627,
南京财经大学,保险,610,610,
南京财经大学,数学与应用数学,613,613,
南京财经大学,统计学,615,581,
南京财经大学,食品科学与安全,617,617,
南京财经大学,管理科学,608,608,
南京财经大学,信息管理与信息系统,608,608,
南京财经大学,工业工程,616,616,
南京财经大学,市场营销,624,624,
南京财经大学,电子商务,620,620,
苏州科技学院,化学,549,535,
苏州科技学院,资源环境与城乡规划管理,568,527,
苏州科技学院,电子信息工程,584,572,
苏州科技学院,建筑学,585,585,
浙江工业大学,环境工程,575,575,
浙江工业大学,工程管理,582,565,
浙江工业大学,金融学,612,600,
浙江工业大学,机械设计制造及自动化,620,615,
浙江工业大学,自动化,625,613,
浙江工业大学,土木工程,608,604,
浙江工业大学,工商管理,613,603,
浙江师范大学,科学教育,589,529,
浙江师范大学,应用化学,577,532,
浙江师范大学,环境科学,572,530,
绍兴文理学院,国际经济与贸易,543,543,
绍兴文理学院,小学教育,552,529,
绍兴文理学院,服装设计与工程,539,538,
台州学院,数学与应用数学,545,525,
台州学院,生物科学,551,545,
台州学院,材料化学,572,529,
台州学院,材料成型及控制工程,553,541,
台州学院,环境工程,542,531,
中国计量学院,国际经济与贸易,523,523,
中国计量学院,知识产权,598,598,
中国计量学院,信息与计算科学,625,605,
中国计量学院,微电子学,591,591,
中国计量学院,光信息科学与技术,592,592,
中国计量学院,机械设计制造及自动化,601,601,
中国计量学院,机械电子工程,589,589,
中国计量学院,测控技术与仪器,605,588,
中国计量学院,热能与动力工程,605,605,
中国计量学院,自动化,613,591,
中国计量学院,通信工程,591,591,
中国计量学院,电子科学与技术,603,603,
中国计量学院,生物医学工程,639,639,
中国计量学院,光电信息工程,596,596,
中国计量学院,安全工程,600,600,
中国计量学院,食品质量与安全,601,601,
中国计量学院,生物工程,599,599,
中国计量学院,信息管理与信息系统,601,601,
中国计量学院,产品质量工程,605,605,
中国计量学院,工商管理,600,600,
安徽理工大学,地理信息系统,549,548,
安徽理工大学,采矿工程,556,559,
安徽理工大学,矿物加工工程,568,564,
安徽理工大学,地质工程,564,560,
安徽理工大学,无机非金属材料工程,556,548,
安徽理工大学,高分子材料与工程,580,571,
安徽理工大学,机械设计制造及自动化,579,571,
安徽理工大学,电气信息类,567,556,
安徽理工大学,测绘工程,568,552,
安徽理工大学,安全工程,553,541,
安徽理工大学,化学工程与工艺,572,549,
安徽理工大学,临床医学,547,547,
安徽农业大学,国际经济与贸易,558,533,
安徽农业大学,信息与计算科学,532,528,
安徽农业大学,生物技术,554,554,
安徽农业大学,环境科学,550,539,
安徽农业大学,机械设计制造及自动化,557,550,
安徽农业大学,食品科学与工程,540,540,
安徽农业大学,农业机械化及其自动化,528,526,
安徽农业大学,木材科学与工程,535,531,
安徽农业大学,农学,562,651,
安徽农业大学,设施农业科学与工程,546,529,
安徽农业大学,动物科学,580,541,
安徽农业大学,信息管理与信息系统,580,534,
安徽财经大学,国际经济与贸易,575,575,
安徽财经大学,金融学,583,553,
安徽财经大学,保险,560,,
安徽财经大学,金融工程,570,570,
安徽财经大学,税务,567,567,
安徽财经大学,法学,564,564,
安徽财经大学,信息与计算科学,555,555,
安徽财经大学,统计学,572,572,
安徽财经大学,信息管理与信息系统,574,574,
淮南师范学院,信息与计算科学,551,536,
淮南师范学院,应用化学,536,536,
浙江工业大学,国际经济与贸易,613,613,
浙江工业大学,法学,588,588,
浙江工业大学,资源环境与城乡规划管理,582,582,
浙江工业大学,环境科学,582,579,
浙江工业大学,材料科学与工程,600,600,
浙江工业大学,工业设计,585,585,
浙江工业大学,机械工程及自动化,595,586,
浙江工业大学,测控技术与仪器,584,581,
浙江工业大学,电气工程及其自动化,592,584,
浙江工业大学,电子信息工程,587,585,
浙江工业大学,计算机科学与技术,581,581,
浙江工业大学,电子科学与技术,610,604,
浙江工业大学,软件工程,600,583,
浙江工业大学,建筑学,610,604,
浙江工业大学,城市规划,595,595,
浙江工业大学,土木工程,588,584,
浙江工业大学,环境工程,598,598,
浙江工业大学,化学工程与工艺,586,580,
浙江工业大学,制药工程,585,,
浙江工业大学,生物工程,581,579,
浙江工业大学,信息管理与信息系统,587,587,
浙江工业大学,工程管理,599,599,
浙江工业大学,工程管理类,601,601,
浙江工业大学,旅游管理,591,591,
浙江工业大学,电子商务,594,593,
浙江工业大学,物流管理,595,595,
浙江工业大学,土地资源管理,589,585,
南昌大学,软件工程,584,570,
南昌大学,计算机软件,568,543,
华东交通大学,法学,571,571,
华东交通大学,英语,557,557,
华东交通大学,信息与计算机科学,561,561,
华东交通大学,应用化学,559,559,
华东交通大学,光信息科学与技术,560,560,
华东交通大学,机械设计制造及自动化,583,576,
华东交通大学,机械电子工程,576,576,
华东交通大学,测绘技术与仪器,575,556,
华东交通大学,电气工程及其自动化,604,580,
华东交通大学,计算机科学与技术,564,564,
华东交通大学,土木工程,584,578,
华东理工大学,建筑环境与设备工程,566,566,
华东理工大学,给水排水工程,573,568,
华东理工大学,测绘工程,580,556,
华东理工大学,信息管理与信息系统,563,563,
华东理工大学,工业工程,585,558,
华东理工大学,地球化学,539,534,
华东理工大学,地理信息系统,540,539,
华东理工大学,勘查技术与工程,573,573,
华东理工大学,资源勘查工程,549,549,
华东理工大学,材料科学与工程,545,545,
华东理工大学,电子信息工程,555,555,
华东理工大学,软件工程,552,531,
华东理工大学,化学工程与工艺,545,541,
华东理工大学,信息管理与信息系统,541,541,
南昌大学,金融学,552,,
南昌大学,数学与应用数学,547,547,
南昌大学,信息与计算科学,557,557,
南昌大学,材料化学,542,542,
南昌大学,矿物加工工程,549,549,
南昌大学,冶金工程,555,555,
江西理工大学,电气工程及自动化,565,565,
江西理工大学,自动化,540,540,
江西理工大学,电子信息,555,555,
江西理工大学,通信工程,563,563,
江西理工大学,计算机科学与技术,569,569,
江西理工大学,网络工程,560,560,
江西理工大学,土木工程,552,552,
江西理工大学,测绘工程,552,,
江西理工大学,环境工程,536,536,
江西理工大学,生物工程,541,541,
江西理工大学,工业工程,572,572,
江西理工大学,工程管理,562,562,
江西财经大学,经济学,535,535,
江西财经大学,应用化学,552,552,
江西财经大学,生物技术,547,547,
江西农业大学,机械设计制造及自动化,557,557,
江西农业大学,软件工程,550,535,
江西农业大学,食品科学与工程,528,528,
江西农业大学,食品质量与安全,547,547,
江西农业大学,农业机械化及其自动化,586,586,
江西农业大学,林产化工,535,535,
江西农业大学,农学,562,562,
江西农业大学,园艺,547,,
江西农业大学,会计学,562,562,
江西财经大学,金融学,598,597,
江西财经大学,信息与计算科学,600,596,
江西财经大学,计算机科学与技术,594,594,
江西财经大学,软件工程,593,590,
江西财经大学,信息管理与信息系统,596,596,
山东科技大学,应用物理学,587,586,
山东科技大学,应用化学,585,584,
山东科技大学,统计学,592,587,
山东科技大学,采矿工程,589,586,
山东科技大学,地质工程,590,585,
山东科技大学,无机非金属材料工程,594,583,
山东科技大学,机械设计制造及自动化,607,607,
山东科技大学,材料成型及控制工程,596,593,
山东科技大学,车辆工程,597,594,
山东科技大学,机械电子工程,603,591,
山东科技大学,自动化,587,586,
山东科技大学,通信工程,600,599,
山东科技大学,计算机科学与技术,603,597,
山东科技大学,网络工程,600,593,
山东科技大学,建筑学,587,586,
山东科技大学,土木工程,595,593,
山东科技大学,建筑环境与设备工程,585,585,
山东科技大学,城市地下空间工程,591,585,
山东科技大学,水利水电工程,586,586,
山东科技大学,测绘工程,590,590,
山东科技大学,安全工程,589,586,
山东科技大学,化学工程与工艺,596,587,
山东科技大学,交通运输,587,585,
山东科技大学,交通工程,584,568,
山东科技大学,工业工程,587,585,
山东科技大学,工程管理,597,584,
山东科技大学,电子商务,594,587,
青岛科技大学,俄语,584,580,
青岛科技大学,朝鲜语,592,579,
青岛科技大学,数学与应用数学,586,580,
青岛科技大学,应用化学,593,586,
青岛科技大学,材料物理,597,584,
青岛科技大学,机械类,606,590,
青岛科技大学,测控技术与仪器,587,586,
青岛科技大学,自动化,602,593,
青岛科技大学,通信工程,601,589,
青岛科技大学,集成电路设计集成系统,604,591,
济南大学,数学与应用数学,587,576,
济南大学,化学,574,574,
济南大学,应用化学,576,575,
济南大学,地理科学,576,,
济南大学,电子信息科学与技术,586,586,
济南大学,光信息科学与技术,585,,
济南大学,应用心理学,578,578,
济南大学,高分子材料与工程,580,571,
济南大学,材料科学与工程,597,596,
济南大学,工业设计,584,581,
济南大学,机械工程及自动化,595,586,
济南大学,自动化,583,582,
济南大学,计算机科学与技术,595,578,
济南大学,网络工程,589,589,
济南大学,土木工程,587,579,
济南大学,市场营销,581,581,
青岛理工大学,经济学,589,,
青岛理工大学,数学与应用数学,585,584,
青岛理工大学,信息与计算科学,586,586,
青岛理工大学,资源环境与城乡规划管理,586,586,
青岛理工大学,电子信息科学与技术,593,593,
青岛理工大学,环境科学,584,584,
青岛理工大学,统计学,584,584,
青岛理工大学,材料科学与工程,586,586,
青岛理工大学,机械设计制造及自动化,613,595,
青岛理工大学,材料成型及控制工程,586,585,
青岛理工大学,车辆工程,603,587,
青岛理工大学,汽车服务工程,587,584,
青岛理工大学,测绘技术与仪器,587,585,
青岛理工大学,热能与动力工程,590,586,
青岛理工大学,自动化,603,,
青岛理工大学,电子信息科学与技术,605,593,
青岛理工大学,计算机科学与技术,586,585,
青岛理工大学,建筑学,613,607,
青岛理工大学,城市规划,594,594,
青岛理工大学,土木工程,619,595,
青岛理工大学,建筑环境与设备工程,587,585,
青岛理工大学,给水排水工程,595,587,
青岛理工大学,环境工程,604,604,
青岛理工大学,安全工程,589,586,
青岛理工大学,交通运输,585,585,
青岛理工大学,交通工程,585,585,
青岛理工大学,工业工程,590,584,
青岛理工大学,工程造价,597,592,
青岛理工大学,会计学,588,585,
青岛理工大学,物流管理,592,592,
青岛理工大学,土地资源管理,586,585,
山东建筑大学,应用物理学,580,578,
山东建筑大学,材料成型及控制工程,581,572,
山东建筑大学,机械工程及自动化,574,587,
山东建筑大学,土木工程,593,593,
山东建筑大学,给水排水工程,576,565,
山东建筑大学,工程管理,587,576,
山东建筑大学,工商管理,585,572,
山东农业大学,中医学,604,564,
山东农业大学,针灸推拿学,575,531,
山东农业大学,护理学,541,538,
山东农业大学,中药学,554,535,
山东农业大学,市场营销,576,547,
济宁医学院,临床医学,578,529,
山东师范大学,数学与应用数学,590,585,
山东师范大学,应用化学,595,579,
山东师范大学,计算机科学与技术,585,580,
山东师范大学,工商管理,589,579,
曲阜师范大学,经济学类,565,561,
曲阜师范大学,科学教育,568,554,
曲阜师范大学,数学类,584,565,
曲阜师范大学,物理学,562,559,
曲阜师范大学,化学,575,563,
曲阜师范大学,生物科学类,581,575,
曲阜师范大学,地理科学类,567,554,
曲阜师范大学,电子信息科学类,556,554,
曲阜师范大学,材料化学,533,532,
曲阜师范大学,无机非金属材料工程,567,565,
曲阜师范大学,高分子材料与工程,573,558,
曲阜师范大学,电气信息类,573,558,
曲阜师范大学,交通运输类,573,568,
曲阜师范大学,信息管理与信息系统,583,556,
山东经济学院,国际经济与贸易,583,583,
山东经济学院,保险,577,569,
山东经济学院,税务,581,581,
山东经济学院,法学,579,572,
山东经济学院,数学与应用数学,578,577,
山东经济学院,信息管理与信息系统,574,574,
山东经济学院,工程管理,577,577,
山东经济学院,工商管理,589,586,
